lat,lon,acq_date,evi,air_temp_encoded,wind,humidity,elevation,kbdi,fire
39.691,-120.1444,2020-08-15,0.3232,14672.5,5.066,34.4,2075.0,343.95,1
37.967259,-117.681885,2020-09-15,0.056,14862.5,5.939,16.0,1453.0,254.21,0
39.6276,-122.8218,2020-08-29,0.3966,14842.5,2.253,34.6,1336.0,478.55,1
36.763834,-119.433767,2020-09-05,0.3593,15206.07,3.104,30.0,142.0,388.02,1
38.990512,-121.144272,2020-09-08,0.5223,15088.93,4.143,22.0,383.0,527.6,1
37.678619,-121.643852,2020-08-18,0.1946,15152.5,5.59,27.9,450.0,341.07,1
34.074888,-118.267874,2020-09-05,0.1447,14978.21,4.743,57.9,131.0,303.21,1
33.789145,-119.652166,2020-09-07,0.3302,14658.93,7.023,85.7,0.0,196.81,0
39.440195,-120.743515,2020-08-18,0.4123,14854.64,4.26,32.0,1509.0,473.94,1
34.022268,-118.193275,2020-09-05,0.2302,14951.79,6.006,60.4,68.0,303.21,1
37.208548,-119.328134,2020-09-05,0.0262,15110.36,2.677,31.6,713.0,388.02,1
36.68782,-118.414475,2020-08-13,0.4423,14111.07,3.269,46.7,3808.0,263.29,0
39.864615,-122.665273,2020-08-17,0.2955,15113.21,3.609,22.6,632.0,590.41,1
33.652943,-122.389706,2020-08-19,0.4326,14602.5,10.84,87.4,0.0,133.55,0
41.817772,-119.299049,2020-08-25,0.4993,14698.93,5.53,33.3,1891.0,248.9,0
33.807196,-121.487766,2020-03-01,0.1762,14314.64,8.854,82.0,0.0,121.37,0
34.497717,-118.862914,2020-09-05,0.147,15045.36,3.023,25.3,1221.0,379.18,1
39.030157,-114.798934,2020-09-16,0.3169,14701.07,3.633,20.7,2032.0,253.47,0
37.570066,-122.130577,2020-08-18,0.075,14763.21,5.764,63.0,-1.0,341.07,1
41.996153,-116.951869,2020-10-12,0.3473,14213.93,6.739,42.7,1562.0,187.47,0
33.252645,-121.812799,2020-09-13,0.2628,14543.93,7.137,82.0,0.0,141.49,0
36.79874,-119.212221,2020-09-07,0.2934,15183.21,3.477,24.3,334.0,395.61,1
40.286479,-122.899457,2020-09-27,0.104,14688.21,4.223,35.7,1078.0,485.86,1
38.796303,-117.762103,2020-08-31,0.3619,14763.93,4.584,19.0,1992.0,245.74,0
35.589262,-114.056409,2020-08-18,0.2098,15420.36,5.216,19.1,849.0,344.01,0
40.808984,-122.616699,2020-09-27,0.4219,14700.36,4.279,41.1,784.0,472.39,1
37.317495,-119.473407,2020-09-07,0.2569,14693.93,4.024,25.7,1846.0,322.63,1
33.483268,-115.059168,2020-08-18,0.3098,15533.21,6.989,24.4,476.0,430.06,0
37.427,-119.4087,2020-09-13,0.2263,14531.07,3.656,29.6,1767.0,308.21,1
38.6246,-122.4763,2020-10-03,0.4651,14839.64,2.789,28.9,530.0,426.39,1
37.5303,-119.1578,2020-10-26,0.2544,14171.07,4.26,29.3,1717.0,220.82,1
41.0744,-120.0556,2020-08-23,0.1781,14716.07,4.554,33.1,1882.0,262.93,1
37.3651,-119.2547,2020-09-06,0.2769,14698.93,3.461,37.0,1738.0,322.27,1
38.9951,-120.5144,2020-10-26,0.2934,14212.5,7.547,28.4,1547.0,366.07,1
40.0208,-123.1033,2020-09-12,0.245,14678.93,3.887,25.6,1307.0,508.65,1
41.901,-123.3597,2020-09-14,0.3552,14639.64,3.61,38.7,992.0,487.69,1
39.105572,-117.131969,2020-08-29,0.1135,14825.36,3.77,18.4,1716.0,243.7,0
38.633246,-118.223042,2020-09-08,0.1254,14708.21,3.981,15.9,1955.0,266.24,0
41.94,-123.6075,2020-09-10,0.3577,14626.07,4.117,24.4,1444.0,584.26,1
39.6878,-122.9283,2020-09-09,0.4418,14916.07,3.22,22.1,1067.0,489.47,1
36.8732,-120.0639,2020-03-01,0.4786,14366.07,3.763,50.1,76.0,158.95,1
34.0735,-116.9168,2020-09-09,0.2572,14564.64,3.271,24.3,2135.0,355.82,1
38.6161,-122.5263,2020-09-29,0.3097,14876.79,3.456,29.4,646.0,409.85,1
39.192319,-117.625473,2020-09-16,0.1063,14679.64,5.056,27.6,1888.0,228.44,0
37.791584,-117.186421,2020-10-11,0.0901,14528.21,4.671,23.1,1655.0,194.03,0
37.4069,-119.363,2020-09-06,0.2598,14834.64,4.021,27.4,1517.0,322.27,1
35.662494,-116.978008,2020-08-26,0.14,15136.79,4.016,20.4,1080.0,379.14,0
37.0264,-119.257,2020-02-28,0.3982,14118.93,2.537,53.7,1128.0,146.7,1
36.1735,-121.6624,2020-08-25,0.5143,14657.5,2.989,66.9,517.0,151.75,1
36.0356,-121.3923,2020-09-08,0.3186,15090.36,3.159,27.0,698.0,343.61,1
37.0452,-119.3021,2020-09-09,0.3074,14802.5,3.486,24.3,1411.0,389.99,1
36.1106,-118.5503,2020-09-19,0.2659,14367.5,3.07,33.6,2205.0,292.4,1
41.043,-120.0552,2020-09-04,0.1394,14882.5,4.36,21.6,1804.0,251.31,1
39.762213,-118.133665,2020-09-06,0.2546,15058.93,2.866,14.4,1180.0,280.58,0
35.99183,-116.492641,2020-08-30,0.2129,15129.64,4.659,14.0,1095.0,391.73,0
40.704737,-123.575071,2020-08-17,0.1386,14970.36,3.32,36.6,652.0,522.19,1
40.449566,-122.378122,2020-09-27,0.15,14987.5,5.083,29.6,202.0,566.82,1
37.115581,-121.206721,2020-08-19,0.3117,15024.64,4.66,38.3,571.0,413.36,1
35.762659,-116.999687,2020-09-20,0.3602,15148.93,3.466,17.1,600.0,339.17,0
40.765353,-120.798127,2020-09-30,0.364,14483.21,4.164,27.7,1889.0,245.81,0
33.827882,-114.564254,2020-09-19,0.4291,15371.07,4.219,18.6,152.0,418.36,0
37.109185,-121.373423,2020-08-19,0.121,14967.5,4.723,42.3,557.0,413.36,1
37.933266,-118.464475,2020-08-03,0.0644,14887.5,4.243,16.1,2011.0,283.27,0
34.171847,-118.782272,2020-09-05,0.4706,15106.79,4.176,43.4,367.0,245.0,1
40.77638,-123.726616,2020-08-17,0.1006,14876.07,3.267,42.3,747.0,455.4,1
34.096362,-116.779968,2020-09-05,0.0453,14668.93,3.66,28.7,2538.0,352.46,1
37.15537,-121.341518,2020-08-19,0.3768,15118.21,4.341,34.0,483.0,413.36,1
39.548526,-117.458401,2020-08-06,0.3401,14861.79,4.95,18.0,1931.0,260.8,0
35.666939,-118.381235,2020-08-05,0.3771,14980.36,4.976,34.7,783.0,303.46,0
33.955217,-116.941987,2020-09-05,0.2341,15161.07,4.251,28.6,854.0,352.46,1
36.70585,-115.46825,2020-10-13,0.2829,14786.79,3.777,17.0,1038.0,228.63,0
39.838226,-122.492235,2020-08-17,0.1965,15245.36,3.916,20.7,292.0,590.41,1
35.469534,-116.95719,2020-09-25,0.246,14934.64,4.853,21.7,895.0,314.94,0
36.17638,-118.602437,2020-09-15,0.552,14355.36,3.251,28.9,2504.0,312.36,0
38.025155,-121.919673,2020-08-18,0.3192,15123.21,6.147,34.9,9.0,337.62,1
36.637958,-116.824225,2020-08-09,0.4228,15131.79,3.126,13.4,1039.0,372.79,0
38.538873,-114.199086,2020-08-27,0.2674,14943.93,6.737,20.9,1745.0,289.88,0
34.015502,-117.344812,2020-09-05,0.1189,15103.93,5.893,43.9,273.0,379.48,1
39.8574,-120.9801,2020-09-04,0.3671,14812.5,3.996,30.4,1692.0,488.0,1
41.1196,-123.3645,2020-09-08,0.4451,14828.21,2.9,20.4,1355.0,528.5,1
40.0747,-123.0021,2020-08-22,0.2546,14521.79,3.727,37.0,2070.0,535.46,1
38.740735,-118.47174,2020-09-27,0.0839,14591.07,4.309,26.1,1720.0,230.67,0
36.2604,-118.7436,2020-09-28,0.4721,14778.21,2.343,31.9,1272.0,266.72,1
38.709785,-118.081842,2020-09-01,0.0795,14961.79,4.101,17.7,1551.0,263.91,0
32.587,-115.0882,2020-11-30,0.2715,14408.93,4.527,20.1,16.0,192.74,1
39.9514,-122.6653,2020-09-09,0.2905,14902.5,3.619,20.4,886.0,552.91,1
35.87285,-116.60374,2020-08-02,0.0931,15599.64,3.894,10.6,33.0,388.71,0
37.4096,-119.423,2020-09-10,0.3054,14553.93,4.017,25.7,1950.0,313.11,1
40.4239,-123.3764,2020-10-03,0.402,14698.21,2.811,36.6,945.0,462.34,1
39.901717,-117.72147,2020-01-12,0.1091,13784.64,5.143,54.3,1167.0,96.02,0
37.4574,-121.5068,2020-08-18,0.2687,15171.07,4.027,23.3,935.0,429.33,1
39.05498,-116.901414,2020-08-21,0.0967,14899.64,5.573,22.0,2080.0,243.38,0
39.8476,-121.111,2020-09-10,0.4166,14616.79,4.48,24.3,1632.0,490.84,1
41.786583,-116.782748,2020-09-03,0.1117,14803.93,6.413,24.4,1643.0,272.75,0
38.699717,-116.796581,2020-03-07,0.1337,13783.93,4.879,59.1,2205.0,105.89,0
37.3449,-119.0108,2020-10-06,0.1841,14321.79,2.859,33.3,2105.0,201.76,1
41.509363,-119.196699,2020-10-01,0.1856,14501.79,3.743,22.9,1892.0,199.17,0
39.5554,-122.6613,2020-08-21,0.4424,14888.21,3.676,27.4,1211.0,555.22,1
38.891035,-117.793561,2020-08-20,0.1804,14892.5,4.709,18.6,2193.0,251.71,0
39.8119,-121.0576,2020-08-31,0.4488,14861.07,3.661,38.1,1195.0,477.43,1
39.9561,-123.1505,2020-10-03,0.2998,14788.93,3.01,23.7,1194.0,435.17,1
37.862611,-117.572525,2020-09-05,0.0613,15048.93,5.077,14.6,1510.0,272.3,0
40.3823,-123.2304,2020-10-05,0.4266,14649.64,2.997,27.7,993.0,449.53,1
38.122887,-123.000642,2020-08-18,0.2845,14473.93,7.183,81.3,0.0,160.39,1
39.6277,-115.385032,2020-09-04,0.0615,14878.93,4.961,17.6,1877.0,274.75,0
33.203781,-117.89082,2020-09-07,0.2467,14781.79,5.643,85.7,0.0,162.2,0
34.76035,-121.1004,2020-09-09,0.1268,14495.36,6.957,88.9,0.0,145.38,0
39.078955,-120.610912,2020-09-08,0.1921,14733.93,5.699,29.3,1512.0,498.07,1
37.698369,-122.153353,2020-08-18,0.3643,14706.07,4.773,66.1,5.0,341.07,1
39.634163,-116.414515,2020-08-06,0.1174,14908.21,5.85,15.0,1879.0,276.21,0
38.56846,-122.375179,2020-09-27,0.2884,14881.07,3.32,38.9,374.0,403.97,1
32.69361,-122.899985,2020-08-31,0.4176,14543.93,5.887,81.1,0.0,135.13,0
40.657518,-123.436294,2020-08-17,0.3836,14861.07,3.81,37.7,934.0,583.1,1
35.98012,-120.480029,2020-08-04,0.2389,14896.79,4.047,33.4,729.0,389.73,0
41.497737,-114.163382,2020-08-06,0.2103,14897.5,5.613,20.0,1772.0,273.98,0
33.123981,-121.612332,2020-11-04,0.3465,14505.36,9.841,83.4,0.0,138.21,0
37.493062,-121.650471,2020-08-18,0.3154,15081.79,3.736,28.0,881.0,341.07,1
34.128531,-118.517085,2020-09-05,0.1404,14888.21,3.403,55.6,554.0,245.0,1
40.804809,-119.876785,2020-09-30,0.4874,14528.21,4.536,24.1,1714.0,211.36,0
33.682513,-120.635799,2020-09-22,0.0786,14516.07,10.586,89.3,0.0,140.06,0
41.444154,-123.843815,2020-08-17,0.3302,14798.21,2.39,60.4,119.0,506.2,1
34.616532,-118.499003,2020-09-05,0.0897,15136.07,5.083,28.4,939.0,379.18,1
34.853565,-119.903538,2020-08-13,0.1719,15057.5,3.416,33.0,859.0,317.09,0
34.776779,-118.544699,2020-09-05,0.8222,15190.36,6.607,23.3,878.0,378.05,1
40.586077,-121.506838,2020-09-23,0.1741,14412.5,4.666,48.1,1653.0,376.95,0
37.590708,-116.497009,2020-09-19,0.4957,14775.36,6.734,20.6,1638.0,239.07,0
34.37139,-118.03584,2020-09-06,0.3232,14951.07,4.276,19.1,1730.0,401.33,1
39.091752,-120.923363,2020-09-08,0.2254,15104.64,4.764,22.6,388.0,498.07,1
36.021248,-114.272311,2020-08-21,0.0384,15579.64,5.077,26.4,372.0,410.0,0
37.465072,-117.117023,2020-09-23,0.1009,14777.5,3.863,18.0,1536.0,235.66,0
37.5178,-119.3401,2020-09-26,0.25,14359.64,3.811,34.6,2527.0,264.07,1
41.2069,-123.3639,2020-08-28,0.4863,14749.64,3.277,32.7,1376.0,506.07,1
41.9092,-123.2177,2020-09-09,0.3794,14713.93,3.284,23.3,1286.0,503.44,1
41.500764,-116.600442,2020-08-28,0.1254,14700.36,6.277,30.7,1675.0,300.45,0
41.8393,-119.7517,2020-02-20,0.1755,13401.07,4.24,64.7,1951.0,9.69,1
37.8391,-119.5844,2020-09-12,0.1958,14371.07,2.831,30.4,2231.0,266.91,1
39.1737,-123.0461,2020-03-12,0.441,13952.5,3.241,72.0,938.0,179.29,1
38.81078,-118.410247,2020-08-26,0.0708,14976.79,5.061,22.4,1561.0,275.0,0
36.1881,-121.4892,2020-09-15,0.349,14917.5,2.36,23.3,1077.0,318.79,1
40.2415,-123.1376,2020-09-14,0.4609,14666.79,3.793,34.6,1156.0,493.34,1
36.120771,-114.269247,2020-09-19,0.1349,15277.5,5.467,17.1,694.0,357.64,0
39.8458,-119.9555,2020-08-03,0.3087,14783.93,6.161,23.1,1558.0,328.41,1
37.356152,-117.48863,2020-08-12,0.1013,14992.5,4.326,15.9,1654.0,269.64,0
37.3998,-119.3763,2020-09-09,0.2813,14648.93,3.967,26.7,1609.0,316.07,1
40.1756,-123.3862,2020-09-14,0.4989,14645.36,3.621,43.4,787.0,493.34,1
34.2705,-118.0696,2020-09-23,0.3474,14707.5,3.06,33.3,1464.0,353.0,1
36.3459,-118.4287,2020-10-21,0.2781,14223.21,2.174,27.6,2401.0,201.56,1
39.9618,-123.1073,2020-10-03,0.2951,14687.5,3.183,23.0,1445.0,435.17,1
35.309526,-116.406013,2020-09-22,0.0987,15103.21,4.294,18.1,731.0,350.66,0
40.3974,-123.3205,2020-10-02,0.4379,14715.36,2.796,30.9,1162.0,467.19,1
40.1644,-123.0792,2020-09-03,0.3449,14821.07,4.13,26.4,1560.0,516.69,1
37.859376,-121.677862,2020-08-18,0.056,15196.07,5.67,34.0,66.0,337.62,1
36.4172,-121.6849,2020-08-19,0.4389,15086.07,3.077,36.1,482.0,181.54,1
39.5081,-123.0257,2020-09-16,0.3297,14518.93,3.031,40.9,1390.0,456.43,1
38.306399,-123.039579,2020-08-18,0.2769,14708.93,6.536,62.1,0.0,290.66,1
40.515216,-122.468486,2020-09-27,0.2263,14976.79,5.017,28.0,252.0,566.82,1
39.667235,-116.52129,2020-09-17,0.4651,14610.36,5.253,25.6,1914.0,240.71,0
33.840325,-118.070469,2020-09-06,0.3966,14956.07,4.984,61.3,14.0,312.26,1
37.037438,-119.69315,2020-09-07,0.2544,15197.5,3.833,22.3,300.0,475.15,1
37.654639,-120.160901,2020-08-01,0.2934,14993.21,3.39,29.6,523.0,442.01,0
37.957825,-122.204391,2020-08-18,0.1781,14949.64,5.017,47.4,174.0,228.21,1
38.780048,-124.229308,2020-08-27,0.245,14388.93,11.944,88.0,0.0,158.5,0
39.615098,-118.523326,2020-09-14,0.3552,14861.79,3.82,17.6,1185.0,292.68,0
39.435888,-121.177893,2020-09-08,0.1254,14991.79,4.813,25.3,667.0,531.78,1
37.396144,-114.114212,2020-11-21,0.1135,14030.36,6.3,43.7,1652.0,137.41,0
38.600921,-122.700627,2020-08-18,0.3577,15145.36,4.02,34.6,194.0,424.66,1
40.433638,-115.221337,2020-08-15,0.4418,14950.36,4.173,16.9,1820.0,284.48,0
41.348063,-123.725057,2020-08-17,0.4786,14780.36,3.391,46.7,680.0,506.2,1
34.185135,-117.488617,2020-09-05,0.3097,15134.64,2.97,30.3,840.0,379.48,1
35.359024,-118.746659,2020-08-14,0.2572,15298.21,3.543,23.0,425.0,308.52,0
38.683708,-116.425891,2020-11-09,0.2598,13522.5,4.524,59.0,2062.0,144.56,0
38.611389,-122.844151,2020-08-18,0.4028,15128.93,4.449,32.9,44.0,290.66,1
36.341008,-122.76703,2020-09-17,0.1063,14460.36,7.143,94.3,0.0,132.26,0
38.492271,-122.255744,2020-09-27,0.0901,14896.79,3.631,39.4,304.0,403.97,1
34.986878,-121.766957,2020-08-30,0.1332,14434.64,5.299,88.0,0.0,138.53,0
39.829263,-116.780537,2020-09-16,0.3908,14663.93,4.477,24.3,1818.0,252.74,0
40.651176,-122.745628,2020-09-27,0.3413,14630.36,3.896,40.3,908.0,566.82,1
37.95395,-116.024176,2020-09-27,0.3889,14718.93,4.409,20.3,1491.0,223.57,0
40.0484,-123.0776,2020-09-25,0.268,14468.21,4.34,44.7,1482.0,453.68,1
37.1354,-119.197,2020-09-14,0.233,14368.93,4.284,30.0,2342.0,371.89,1
34.1572,-116.8806,2020-09-18,0.2012,14567.5,3.811,28.9,2181.0,324.59,1
38.5394,-119.6098,2020-09-05,0.328,14615.36,3.78,31.0,2283.0,226.35,1
41.7898,-123.4626,2020-09-09,0.2897,14783.93,3.426,22.1,1118.0,586.79,1
39.8429,-121.1034,2020-09-10,0.4232,14704.64,4.48,24.4,1346.0,490.84,1
36.2654,-118.5925,2020-09-20,0.2286,14241.79,2.956,40.0,2701.0,274.58,1
39.5981,-122.8767,2020-09-05,0.3701,14949.64,3.329,22.1,1290.0,486.17,1
41.1394,-123.4321,2020-09-03,0.2829,14875.36,3.11,26.1,1457.0,517.07,1
41.1942,-123.3013,2020-09-28,0.4859,14656.79,2.454,51.3,730.0,449.47,1
39.8741,-122.7121,2020-08-27,0.4136,14787.5,2.796,35.1,1390.0,561.96,1
40.0315,-123.4071,2020-09-17,0.4515,14486.07,3.454,51.1,996.0,477.86,1
38.428426,-118.00956,2020-08-09,0.0638,14912.5,3.363,16.3,1742.0,274.24,0
36.1712,-118.46,2020-08-28,0.3104,14565.36,3.599,33.7,2173.0,307.52,1
40.2608,-123.0366,2020-10-09,0.2418,14265.36,2.667,41.7,1738.0,415.11,1
37.882462,-117.537567,2020-09-08,0.0676,14764.64,4.667,14.1,1740.0,271.3,0
40.1186,-123.0144,2020-09-03,0.3107,14775.36,3.684,26.9,1618.0,516.69,1
36.1802,-121.5034,2020-09-12,0.2878,14799.64,2.257,33.1,571.0,338.39,1
40.511,-122.6304,2020-09-28,0.4375,14918.21,4.91,24.7,597.0,567.67,1
39.5911,-122.8092,2020-08-27,0.4089,14779.64,2.369,35.4,1416.0,540.1,1
41.8385,-123.4425,2020-09-08,0.3072,14793.21,3.287,21.9,961.0,589.42,1
38.695821,-118.145267,2020-09-15,0.0911,14770.36,4.55,17.4,1799.0,251.13,0
38.973566,-116.967632,2020-08-03,0.0969,14918.21,5.684,10.9,1983.0,242.78,0
37.3882,-119.0608,2020-10-19,0.3398,14250.36,3.063,29.1,2397.0,194.1,1
35.531601,-119.602038,2020-09-22,0.2666,14941.79,3.027,33.0,77.0,381.4,0
40.054034,-115.428561,2020-09-15,0.1242,14773.21,4.154,16.4,1852.0,259.87,0
38.805044,-115.882151,2020-09-01,0.1141,14848.21,4.733,17.7,1917.0,264.22,0
37.831638,-121.582919,2020-08-19,0.2962,15152.5,5.649,36.7,0.0,346.73,1
39.410102,-115.90104,2020-09-09,0.2718,14460.36,4.967,17.4,2227.0,269.55,0
37.451889,-122.074377,2020-08-18,0.2674,14881.07,6.279,55.0,0.0,341.07,1
36.243192,-118.573884,2020-09-11,0.3873,14402.5,3.24,28.4,2378.0,323.58,0
33.89122,-122.428646,2020-09-07,0.3229,14585.36,8.87,85.6,0.0,138.81,0
33.502619,-114.411731,2020-09-29,0.1709,15249.64,4.117,14.0,296.0,380.22,0
38.624092,-122.773826,2020-08-18,0.5034,15128.93,4.449,32.9,63.0,424.66,1
40.077733,-120.763125,2020-08-18,0.1038,14819.64,3.751,30.9,1689.0,434.43,1
32.96592,-118.132732,2020-08-29,0.2079,14642.5,7.189,82.9,0.0,158.94,0
38.517545,-122.605159,2020-08-18,0.0952,15043.21,3.967,37.3,350.0,424.66,1
33.93318,-123.850326,2020-09-01,0.3209,14533.93,6.639,81.6,0.0,133.5,0
38.523191,-122.93704,2020-09-27,0.0773,14854.64,3.763,44.1,259.0,299.74,1
36.372194,-118.802583,2020-09-07,0.11,14911.79,2.869,24.9,1191.0,313.74,0
37.645368,-121.520424,2020-08-19,0.4443,15230.36,5.756,25.3,257.0,430.91,1
37.766006,-116.185913,2020-09-18,0.3775,14727.5,5.427,21.6,1783.0,243.66,0
35.097537,-115.735399,2020-09-24,0.3727,14951.79,4.446,19.9,1204.0,307.96,0
37.462979,-121.186947,2020-08-19,0.0698,15304.64,5.573,25.6,77.0,430.91,1
33.307092,-123.947607,2020-08-23,0.2439,14576.07,8.734,88.0,0.0,132.5,0
38.265181,-122.554435,2020-08-18,0.2124,14884.64,4.633,48.4,184.0,424.66,1
37.002828,-119.178367,2020-09-05,0.3724,14871.07,3.409,26.6,1547.0,388.02,1
34.781217,-118.853827,2020-09-05,0.5524,15017.5,5.261,25.6,1285.0,378.05,1
36.7646,-114.79638,2020-09-26,0.421,15046.79,5.319,16.7,675.0,289.82,0
41.1459,-123.3217,2020-09-15,0.2424,14541.79,3.424,48.3,1412.0,499.95,1
40.570369,-118.838835,2020-10-10,0.1225,14471.07,3.384,26.7,1648.0,192.75,0
40.725084,-121.014791,2020-09-23,0.3025,14334.64,4.171,44.9,1925.0,376.95,0
39.8545,-122.9795,2020-09-14,0.2866,14505.36,2.681,30.7,1693.0,493.34,1
41.9351,-123.2461,2020-09-15,0.2027,14488.93,3.66,44.7,1333.0,483.12,1
34.519292,-115.144027,2020-09-23,0.1446,15038.93,3.959,17.6,1278.0,359.2,0
39.580559,-117.967324,2020-09-22,0.2104,14490.36,3.323,30.6,2157.0,232.19,0
35.558788,-116.351691,2020-09-16,0.082,15093.93,2.744,13.3,1280.0,372.84,0
38.6942,-123.0366,2020-08-20,0.4984,15033.93,4.704,38.1,210.0,298.07,1
36.372,-118.7159,2020-10-10,0.3349,14257.5,3.139,42.6,2194.0,238.85,1
41.0033,-123.4721,2020-09-15,0.3835,14539.64,3.856,47.3,1503.0,473.81,1
38.482,-119.5784,2020-09-12,0.233,14261.79,3.246,28.0,2734.0,219.97,1
39.8975,-121.3624,2020-10-02,0.3106,14917.5,4.594,22.4,579.0,417.44,1
34.639857,-115.309536,2020-09-12,0.0839,15061.79,5.361,15.0,495.0,394.33,0
41.6916,-121.4969,2020-07-27,0.3187,14841.07,5.897,29.0,1549.0,355.73,1
37.5335,-121.4318,2020-08-18,0.1903,15250.36,5.137,23.0,556.0,429.33,1
35.835,-119.0863,2020-06-16,0.2108,14908.93,3.869,29.4,153.0,294.01,1
41.443269,-116.855077,2020-09-24,0.1234,14458.93,5.843,34.3,1759.0,238.77,0
40.2645,-123.2903,2020-09-28,0.3843,14533.93,3.574,41.6,1408.0,482.79,1
41.0826,-123.3477,2020-09-08,0.4125,14966.79,2.649,20.9,938.0,528.5,1
37.1156,-119.4211,2020-09-10,0.3898,14784.64,2.62,28.6,1223.0,387.44,1
39.8446,-120.9983,2020-09-08,0.4076,14754.64,3.883,25.7,1331.0,497.63,1
35.890898,-116.80809,2020-09-12,0.0529,15168.21,2.563,10.9,344.0,379.42,0
34.3688,-117.8994,2020-09-17,0.3125,14691.07,4.029,21.9,1830.0,372.13,1
37.135694,-117.716151,2020-08-09,0.0593,15212.5,2.314,13.0,893.0,319.67,0
38.5269,-122.6196,2020-09-28,0.3312,14846.07,4.176,37.4,466.0,409.2,1
34.097754,-118.170193,2020-09-05,0.0911,15008.93,3.34,52.4,174.0,303.21,1
38.075908,-114.011526,2020-09-08,0.3811,14512.5,6.42,22.6,2094.0,302.42,0
35.782873,-118.330497,2020-09-07,0.0998,14691.79,3.77,22.1,2112.0,285.22,0
37.166402,-123.212307,2020-09-24,0.3117,14505.36,10.556,90.6,0.0,130.63,0
38.778176,-122.660749,2020-08-18,0.2436,15163.21,3.744,29.0,451.0,533.85,1
33.319047,-121.252447,2020-09-25,0.2551,14574.64,10.161,87.4,0.0,140.77,0
33.946079,-117.105911,2020-09-05,0.1027,15147.5,5.054,35.1,610.0,352.46,1
36.569591,-120.609006,2020-08-07,0.3054,15033.21,4.37,32.1,264.0,403.51,0
38.785847,-122.61161,2020-09-27,0.3187,14951.79,4.353,33.3,321.0,462.47,1
38.36812,-122.786892,2020-09-27,0.2207,14755.36,5.107,55.6,26.0,403.97,1
39.210982,-123.825597,2020-04-17,0.2962,14257.5,3.774,80.6,0.0,21.37,0
38.515134,-124.1781,2020-09-16,0.4318,14440.36,5.836,95.9,0.0,152.31,0
35.839696,-124.055271,2020-09-19,0.1018,14581.07,8.127,90.4,0.0,131.02,0
37.311904,-121.752698,2020-08-19,0.3874,14978.93,5.387,45.0,157.0,348.13,1
35.562055,-121.871137,2020-08-04,0.4661,14413.21,12.541,91.3,0.0,127.47,0
35.80054,-123.81814,2020-08-10,0.3022,14487.5,7.389,87.6,0.0,124.49,0
34.22865,-114.354222,2020-09-06,0.2981,15411.07,6.373,18.3,357.0,464.13,0
39.632162,-122.612744,2020-08-17,0.3407,15172.5,4.083,22.7,466.0,563.91,1
35.286994,-120.564169,2020-09-23,0.4039,14722.5,4.027,41.3,784.0,282.57,0
38.219051,-123.059948,2020-08-18,0.4659,14601.79,7.663,73.0,0.0,160.39,1
38.227491,-123.078899,2020-08-18,0.2251,14601.79,7.663,73.0,0.0,160.39,1
38.762225,-115.69746,2020-09-09,0.3854,14644.64,5.297,15.9,1806.0,261.29,0
37.722901,-121.525717,2020-08-19,0.1396,15241.07,6.309,29.0,62.0,430.91,1
37.231362,-117.914778,2020-10-02,0.3334,14772.5,2.64,14.4,1570.0,227.14,0
34.652159,-123.055564,2020-09-23,0.401,14568.21,9.733,89.1,0.0,134.05,0
40.6248,-118.1045,2020-08-17,0.1129,15083.93,3.724,19.4,1478.0,275.2,1
37.546441,-116.88961,2020-12-21,0.1035,13768.21,3.751,42.0,1636.0,108.53,0
37.302121,-117.673202,2020-09-01,0.1833,14978.93,3.059,12.7,1718.0,272.71,0
38.411374,-117.300321,2020-08-16,0.0951,15042.5,6.493,18.1,1694.0,256.36,0
38.116535,-117.45547,2020-09-16,0.087,14766.07,5.12,21.6,1599.0,250.33,0
39.7485,-122.8534,2020-09-07,0.4016,14728.21,2.98,21.1,1782.0,498.27,1
36.1007,-121.5108,2020-09-07,0.6091,14953.93,2.179,28.3,1026.0,343.82,1
39.6645,-121.3063,2020-09-09,0.3356,14998.93,4.871,22.1,535.0,527.6,1
37.3515,-121.5124,2020-08-23,0.2275,14905.36,4.494,43.4,724.0,432.39,1
36.967951,-117.949903,2020-09-11,0.1269,14614.64,4.701,14.9,1964.0,267.02,0
41.8027,-123.4258,2020-09-08,0.3431,14811.07,3.233,22.6,790.0,504.87,1
41.7068,-121.4479,2020-07-26,0.1417,14886.79,6.574,30.3,1314.0,353.84,1
41.44073,-116.552617,2020-09-28,0.1849,14377.5,4.869,34.1,2021.0,208.75,0
32.9754,-116.5906,2020-05-21,0.462,14190.36,4.557,65.0,1572.0,215.99,1
40.974324,-116.575973,2020-09-02,0.124,14798.93,5.576,20.1,1580.0,287.54,0
37.4085,-119.4166,2020-09-14,0.3122,14538.21,3.58,28.7,1761.0,303.74,1
37.2141,-119.2029,2020-09-16,0.2491,14401.79,3.887,43.7,2243.0,357.01,1
39.8164,-120.0016,2020-10-05,0.2051,14630.36,3.966,17.7,1710.0,242.61,1
34.115,-116.9312,2020-09-16,0.1811,14295.36,3.15,28.7,2828.0,332.79,1
39.7237,-123.0612,2020-09-09,0.3907,14879.64,3.22,22.0,1202.0,489.47,1
40.3245,-123.208,2020-09-27,0.3738,14585.36,3.471,46.7,1109.0,485.86,1
41.0702,-120.8487,2020-07-21,0.2438,14815.36,4.957,32.9,1632.0,278.04,1
